,address,zid
996,15108-238th-Ave-SE-Issaquah-WA-98027,48787622
998,1114-NE-Park-Dr-Issaquah-WA-98029,70583810
999,971-10th-Pl-NE-UNIT-301-Issaquah-WA-98029,2101328378
1000,12331-Upper-Preston-Rd-SE-Issaquah-WA-98027,48700518
1001,329-SE-115th-St-Preston-WA-98027,2101832036
1004,1389-NE-Park-Dr-Issaquah-WA-98029,112897113
1005,770-Bear-Ridge-Dr-NW-Issaquah-WA-98027,60973239
1006,755-5th-Ave-NW-APT-E101-Issaquah-WA-98027,68479935
1007,19212-SE-May-Valley-Rd-Issaquah-WA-98027,48686805
1010,27501-SE-154th-Pl-Issaquah-WA-98027,48797676
1011,5411-247th-Pl-SE-Issaquah-WA-98029,48792657
1012,23279-SE-51st-Pl-Issaquah-WA-98029,58380721
1013,1385-NE-Katsura-St-Issaquah-WA-98029,48886359
1015,23724-SE-170th-St-Maple-Valley-WA-98038,48821135
1016,(Undisclosed-Address)-Issaquah-WA-98029,2101659657
1017,1742-NE-Katsura-St-Issaquah-WA-98029,54830207
1018,18TH-Ave-W-Kirkland-WA-98029,2101541937
1019,1736-10th-Ave-NE-C-113-Issaquah-WA-98029,2101738341
1021,700-Front-St-S-UNIT-E105-Issaquah-WA-98027,82362432
1022,310-SE-Darst-St-Issaquah-WA-98027,48794463
1023,5000-NW-Village-Park-Dr-Issaquah-WA-98027,63339625
1024,994-NE-High-St-Issaquah-WA-98029,122063455
1025,1578-24th-Ave-NE-Issaquah-WA-98029,84759993
1026,24619-SE-37th-St-Issaquah-WA-98029,48904164
1028,24516-SE-146th-St-Issaquah-WA-98027,48968814
1029,1958-18th-Ave-NE-Issaquah-WA-98029,2101601222
1030,1150-NE-Park-Dr-Issaquah-WA-98029,70583807
1031,75-Preston-Fall-City-Rd-Preston-WA-98050,2102596781
1033,26056-SE-158th-St-Issaquah-WA-98027,48968351
1034,3512-255th-Ln-SE-APT-8-Issaquah-WA-98029,2101169955
1035,26615-SE-37th-St-Issaquah-WA-98029,48713787
1036,420-Mine-Hill-Rd-SW-Issaquah-WA-98027,48861868
1038,28525-SE-Preston-Way-Issaquah-WA-98027,48842256
1039,20911-SE-138th-Pl-Issaquah-WA-98027,49085125
1040,25025-SE-Klahanie-Blvd-APT-L201-Issaquah-WA-98029,80118455
1041,935-Pine-Crest-Cir-NE-Issaquah-WA-98029,121901692
1042,4138-248th-Ct-SE-Issaquah-WA-98029,2101212267
1043,4109-238th-Ct-SE-Issaquah-WA-98029,49078819
1045,4707-W-Lake-Sammamish-Pkwy-SE-APT-D205-Issaquah-WA-98027,49042982
1046,2511-NE-Ivy-Way-Issaquah-WA-98029,61766500
1048,580-Front-St-S-Issaquah-WA-98027,63336325
1052,4707-W-Lake-Sammamish-Pkwy-SE-APT-D306-Issaquah-WA-98027,49042989
1053,27439-SE-169th-St-Issaquah-WA-98027,48806464
1054,11315-207th-Ave-SE-Issaquah-WA-98027,96662056
1055,27133-SE-Grand-Ridge-Dr-Issaquah-WA-98029,96663637
1056,979-NE-Discovery-Walk-1-Issaquah-WA-98029,2101318666
1057,1000-Cabin-Creek-Ln-SW-APT-B204-Issaquah-WA-98027,55467991
1058,95-1st-Ave-NW-Issaquah-WA-98027,2109158706
1059,26302-SE-156th-Pl-Issaquah-WA-98027,96702554
1060,1142-NE-Laurel-Ct-Issaquah-WA-98029,48886295
1062,3450-NE-Harrison-St-Issaquah-WA-98029,2101798966
1063,1650-25th-Ave-NE-UNIT-2-104-Issaquah-WA-98029,2117620407
1064,27142-SE-Grand-Ridge-Dr-Issaquah-WA-98029,2107727226
1066,981-Pine-Crest-Cir-NE-Issaquah-WA-98029,121902590
1067,10700-Upper-Preston-Rd-SE-Issaquah-WA-98027,2104955370
1068,14900-Issaquah-Hobart-Rd-SE-Issaquah-WA-98027,2111697860
1070,25000-SE-Mirrormont-Blvd-Issaquah-WA-98027,2108476003
1078,6819-277TH-Way-SE-Issaquah-WA-98027,96678414
1080,8855-Renton-issaquah-Rd-SE-Issaquah-WA-98027,96657796
1083,8308-Renton-Issaquah-Rd-SE-Issaquah-WA-98027,48852870
1087,25780-SE-138TH-St-Issaquah-WA-98027,96701142
1089,788-Big-Tree-Dr-NW-Issaquah-WA-98027,60964001
1092,945-Pinecrest-(Lot-48)-Cir-NE-Issaquah-WA-98029,2105097010
1095,27211-SE-Grand-Ridge-Dr-Issaquah-WA-98029,2103968286
1098,981-Pine-Crest-Cir-NE-LOT-45-Issaquah-WA-98029,2102980523
1102,27227-SE-Grand-Ridge-Dr-Issaquah-WA-98029,2103968290
1104,545-SW-Ellerwood-St-Issaquah-WA-98027,96661424
1107,206-Mountain-Park-Blvd-SW-B-103-Issaquah-WA-98027,2104112797
1108,945-Pine-Crest-Cir-NE-Issaquah-WA-98029,2105062555
1109,(Undisclosed-Address)-Issaquah-WA-98027,2103618360
1110,(Undisclosed-Address)-Issaquah-WA-98027,2103618361
1111,27235-SE-Grand-Ridge-Dr-Issaquah-WA-98029,2103968281
1112,27232-SE-Grand-Ridge-Dr-Issaquah-WA-98029,2103968280
1113,27219-SE-Grand-Ridge-Dr-Issaquah-WA-98029,2103968283
1114,27109-SE-Grand-Ridge-Dr-Issaquah-WA-98029,2103968285
1115,27224-SE-Grand-Ridge-Dr-Issaquah-WA-98029,2103968284
1116,243-Issaquah-Hobart-Rd-SE-Issaquah-WA-98027,2104631233
1118,260-264-3rd-Ave-NE-Issaquah-WA-98027,2102812087
1121,0-Xxx-Issaquah-WA-98027,2103066675
1123,9107-Renton-Issaquah-Rd-SE-Issaquah-WA-98027,96649445
1126,88-Xx-314th-Ave-SE-Issaquah-WA-98027,2102828381
1129,18500-SE-65th-Pl-Issaquah-WA-98027,2107184051
1131,1880-25th-Ave-NE-N206-Issaquah-WA-98029,2103061272
1132,273-SE-162nd-Pl-Issaquah-WA-98027,2103448961
1140,242ND-Ave-SE-LOT-1-Issaquah-WA-98027,2104311385
1141,14528-274th-Ave-SE-Issaquah-WA-98027,49092457
1142,242ND-Ave-SE-LOT-4-Issaquah-WA-98027,2104311386
1145,4-242nd-Ave-SE-LOT-1-Issaquah-WA-98027,2104311388
1146,1411-Pine-Crest-Cir-NE-Issaquah-WA-98029,121901472
1147,18030-364TH-Ave-SE-Maple-Valley-WA-98038,48885036
1148,15458-256TH-Ave-SE-Issaquah-WA-98027,96711638
1150,10898-Renton-Issaquah-Rd-Se-(Sr-900)-Issaquah-WA-98027,2108695649
1153,1670-Pine-View-Dr-NW-LOT31-Issaquah-WA-98027,2102691493
1154,1321-Seneca-St-1901-Seattle-WA-98101,2102170087
1156,1221-Minor-Ave-APT-807-Seattle-WA-98101,49086687
1157,559-Galer-St-Seattle-WA-98109,48981677
1159,611-Highland-Dr-APT-601-Seattle-WA-98109,58389018
1160,2019-Fairview-Ave-E-APT-N-Seattle-WA-98102,2101523250
1161,2401-8th-Ave-N-APT-301-Seattle-WA-98109,48956858
1162,3900-W-Briarcliff-Ln-Seattle-WA-98199,2102421280
1164,2100-3rd-Ave-2604-Seattle-WA-98121,2101164396
1166,3401-Wallingford-Ave-N-APT-405-Seattle-WA-98103,72498259
1167,6527-4th-Ave-NE-A-Seattle-WA-98115,2101703173
1168,3607-Interlake-Ave-N-B-Seattle-WA-98103,84755966
1170,2327-Yale-Ave-E-UNIT-I-Seattle-WA-98102,49145586
1171,3624-Whitman-Ave-N-APT-4-Seattle-WA-98103,58383172
1176,655-Crockett-St-APT-B103-Seattle-WA-98109,63562907
1178,2520-E-Mcgraw-St-Seattle-WA-98112,49006443
1179,2343-10th-Ave-E-Seattle-WA-98102,48766475
1186,701-Galer-St-APT-612-Seattle-WA-98109,48976353
1190,819-Virginia-St-UNIT-3303-Seattle-WA-98101,80112023
1192,6529B-4th-Ave-NE-Seattle-WA-98115,2101160021
1193,2920-Eastlake-Ave-E-APT-407-Seattle-WA-98102,63900584
1194,3624-Whitman-Ave-N-Seattle-WA-98103,63335489
1195,1250-Taylor-Ave-N-APT-204-Seattle-WA-98109,108849588
1199,3900-2nd-Ave-NE-APT-307-Seattle-WA-98105,48997586
1201,2301-Fairview-Ave-E-UNIT-114A-Seattle-WA-98102,49101945
1202,2423-8th-Ave-N-Seattle-WA-98109,72495982
1204,458-Wheeler-St-Seattle-WA-98109,48879012
1206,2143-N-Northlake-Way-APT-30-Seattle-WA-98103,82366382
1210,2017-Eastlake-Ave-E-APT-202-Seattle-WA-98102,48785555
1211,3721-Sunnyside-Ave-N-Seattle-WA-98103,48919935
1213,2201-3rd-Ave-APT-1306-Seattle-WA-98121,48831346
1214,2960-Eastlake-Ave-E-APT-303-Seattle-WA-98102,89135008
1215,218-E-Boston-St-Seattle-WA-98102,48835088
1218,2920-Eastlake-Ave-E-APT-404-Seattle-WA-98102,63926254
1219,1216-5th-Ave-N-Seattle-WA-98109,2101998119
1220,2233-Minor-Ave-E-Seattle-WA-98102,48835075
1222,819-Virginia-St-UNIT-2809-Seattle-WA-98101,80115154
1227,1321-Seneca-St-2301-Seattle-WA-98101,2102050365
1228,1321-Seneca-St-2304-Seattle-WA-98101,2102050364
1229,2143-N-Northlake-Way-APT-65-Seattle-WA-98103,82365807
1230,566-Prospect-St-APT-103-Seattle-WA-98109,67685662
1233,1730-Taylor-Ave-N-APT-205-Seattle-WA-98109,68481066
1239,612-Prospect-St-APT-102-Seattle-WA-98109,49022218
1240,1310-N-Lucas-Pl-UNIT-301-Seattle-WA-98103,63925624
1241,323-Queen-Anne-Ave-N-APT-409-Seattle-WA-98109,67685753
1242,1938-10th-Ave-E-Seattle-WA-98102,48785525
1243,558-Highland-Dr-Seattle-WA-98109,49012241
1244,1636-Magnolia-Blvd-W-Seattle-WA-98199,48726895
1245,1321-Seneca-St-1607-Seattle-WA-98101,2102170092
1246,1321-Seneca-St-2206-Seattle-WA-98101,2102170093
1247,1321-Seneca-St-1001-Seattle-WA-98101,2102170094
1248,1321-Seneca-St-807-Seattle-WA-98101,2102170095
1249,1321-Seneca-St-505-Seattle-WA-98101,2102170096
1250,1321-Seneca-St-201-Seattle-WA-98101,2102170098
1253,2201-3rd-Ave-APT-2106-Seattle-WA-98121,48831391
1255,588-Bell-St-UNIT-1107-Seattle-WA-98121,2101729129
1261,Thorndyke-Ave-W-Seattle-WA-98199,2101472545
1262,3725-W-Armour-Pl-Seattle-WA-98199,48942763
1263,4051-Gilman-Ave-W-APT-105-Seattle-WA-98199,2101475563
1265,3207-Magnolia-Blvd-W-Seattle-WA-98199,48906510
1267,2110-W-Dravus-St-APT-3-Seattle-WA-98199,2101336858
1268,2644A-23rd-Ave-W-Seattle-WA-98199,2141399522
1269,3212-Whalley-Pl-W-Seattle-WA-98199,48711721
1270,3601-24th-Ave-W-APT-104-Seattle-WA-98199,48790594
1272,3108-W-Jameson-St-Seattle-WA-98199,49014386
1276,Thorndyke-Ave-W-Seattle-WA-98199,2101410525
1279,3843-25th-Ave-W-202-Seattle-WA-98199,2101206169
1280,2922-28th-Ave-W-Seattle-WA-98199,48711739
1281,3636-34th-Ave-W-Seattle-WA-98199,49009470
1282,4435-28th-Pl-W-Seattle-WA-98199,49014426
1283,2607-W-Newton-St-Seattle-WA-98199,48825834
1286,3036-36th-Ave-W-Seattle-WA-98199,49009929
1287,2107-28th-Ave-W-Seattle-WA-98199,48791934
1290,2900-25th-Ave-W-Seattle-WA-98199,70578939
1291,2612-23rd-Ave-W-APT-3-Seattle-WA-98199,48927718
1293,2863-W-Government-Way-Seattle-WA-98199,49014432
1295,2847-22nd-Ave-W-Seattle-WA-98199,48824751
1296,2825-Perkins-Ln-W-Seattle-WA-98199,2110264795
1297,3037-30th-Ave-W-Seattle-WA-98199,2101153210
1300,3032-31st-Ave-W-Seattle-WA-98199,49009677
1301,2572-28th-Ave-W-Seattle-WA-98199,48663446
1310,3705-Magnolia-Blvd-W-Seattle-WA-98199,48942884
1314,4324-W-Cramer-St-Seattle-WA-98199,48701034
1315,2515-Piedmont-Pl-W-Seattle-WA-98199,48727062
1316,3010-31st-Ave-W-A-Seattle-WA-98199,2101746196
1318,2601-W-Blaine-St-Seattle-WA-98199,48880402
1320,3843-25th-Ave-W-Seattle-WA-98199,48931013
1321,2626-Perkins-Ln-W-Seattle-WA-98199,48906489
1322,3305-W-Ruffner-St-Seattle-WA-98199,119196940
1323,2608-39th-Ave-W-Seattle-WA-98199,48702935
1325,5634-39th-Ave-W-Seattle-WA-98199,49029217
1326,3004-28th-Ave-W-Seattle-WA-98199,48711672
1328,3908-W-Prosper-St-Seattle-WA-98199,49001882
1330,3027-21st-Ave-W-Seattle-WA-98199,2101360044
1332,2611-22nd-Ave-W-APT-2-Seattle-WA-98199,48824720
1335,2323-Eyres-Pl-W-Seattle-WA-98199,48726480
1337,3836-36th-Ave-W-Seattle-WA-98199,49009376
1340,4009-W-Briarcliff-Ln-Seattle-WA-98199,2101392654
1341,3853-Williams-Ave-W-Seattle-WA-98199,48668268
1342,1522-28th-Ave-W-Seattle-WA-98199,48943054
1346,4707-W-Emerson-St-Seattle-WA-98199,48942974
1349,2805-43rd-Ave-W-Seattle-WA-98199,48727137
1350,3232-21st-Ave-W-APT-202-Seattle-WA-98199,2101153849
